Line,ProductDescription,DateTime_Out,Feed,OutputGood,Scrap,Error_Count,Sum_Duration,Avg_Staff
2,NovoMix 30 GLY (CCH),2018-01-29 01:00:00,8452,8370,82,93,902,3
2,NovoMix 30 GLY (CCH),2018-01-29 02:00:00,8607,8478,129,48,744,3
2,NovoMix 30 GLY (CCH),2018-01-29 03:00:00,8360,8208,152,46,982,3
2,NovoMix 30 GLY (CCH),2018-01-29 04:00:00,8507,8370,137,66,504,3
2,NovoMix 30 GLY (CCH),2018-01-29 05:00:00,8221,8208,13,65,582,3
2,NovoMix 30 GLY (CCH),2018-01-29 06:00:00,9284,9180,104,50,242,2.33333333333333
2,NovoMix 30 GLY (CCH),2018-01-29 07:00:00,8456,8316,140,43,572,2
2,NovoMix 30 GLY (CCH),2018-01-29 08:00:00,10380,10314,66,48,700,2
2,NovoMix 30 GLY (CCH),2018-01-29 09:00:00,10095,10098,-3,74,526,3
2,NovoMix 30 GLY (CCH),2018-01-29 10:00:00,7972,7920,52,49,1002,4
2,NovoMix 30 GLY (CCH),2018-01-29 11:00:00,9148,9072,76,85,914,4
2,NovoMix 30 GLY (CCH),2018-01-29 12:00:00,7203,7236,-33,75,892,4
2,NovoMix 30 GLY (CCH),2018-01-29 13:00:00,7980,7938,42,2,3680,4
2,NovoMix 30 GLY (CCH),2018-01-29 14:00:00,7789,8244,-455,24,136,4
2,NovoMix 50 NN2000,2018-01-29 15:00:00,474,0,474,29,192,4
2,NovoMix 50 NN2000,2018-01-29 16:00:00,8556,8370,186,44,552,4
2,NovoMix 50 NN2000,2018-01-29 17:00:00,10228,10098,130,51,248,4
2,NovoMix 50 NN2000,2018-01-29 18:00:00,9328,9234,94,39,258,4
2,NovoMix 50 NN2000,2018-01-29 19:00:00,10400,10314,86,54,356,4
2,NovoMix 50 NN2000,2018-01-29 20:00:00,9992,9936,56,49,358,4
2,NovoMix 50 NN2000,2018-01-29 21:00:00,9704,9612,92,15,3596,4
2,NovoMix 50 NN2000,2018-01-29 22:00:00,9902,9774,128,63,302,3.33333333333333
2,NovoMix 50 NN2000,2018-01-29 23:00:00,934,1494,-560,29,8420,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 00:00:00,7778,7020,758,114,1062,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 01:00:00,520,756,-236,138,830,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 03:00:00,4531,4158,373,68,1490,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 04:00:00,9258,8856,402,120,1126,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 05:00:00,5758,5508,250,60,490,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 06:00:00,7746,7614,132,33,144,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 07:00:00,9804,9504,300,55,484,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 08:00:00,9584,9558,26,61,830,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 09:00:00,8924,8856,68,19,54,3
2,FlexPen Aspart 100 3ML CCH,2018-01-30 10:00:00,9984,9936,48,43,488,3.5
2,FlexPen Aspart 100 3ML CCH,2018-01-30 11:00:00,8924,8856,68,88,760,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 12:00:00,8559,8370,189,26,266,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 13:00:00,10936,10908,28,83,900,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 14:00:00,8775,8694,81,25,72,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 15:00:00,9912,9828,84,32,356,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 16:00:00,10204,10098,106,51,408,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 17:00:00,9744,9666,78,25,1520,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 18:00:00,9532,9396,136,24,2028,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 19:00:00,8440,8532,-92,25,216,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 20:00:00,2452,2160,292,40,304,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 21:00:00,9680,9612,68,44,1284,4
2,FlexPen Aspart 100 3ML CCH,2018-01-30 22:00:00,9732,9666,66,38,370,2.66666666666667
2,FlexPen Aspart 100 3ML CCH,2018-01-30 23:00:00,6832,6624,208,60,1066,2.33333333333333
2,FlexPen Aspart 100 3ML CCH,2018-01-31 00:00:00,9484,9450,34,57,690,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 01:00:00,7800,7668,132,29,3360,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 02:00:00,8408,8316,92,17,5396,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 03:00:00,136,216,-80,23,2156,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 04:00:00,92,54,38,19,3130,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 05:00:00,256,54,202,14,5776,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 06:00:00,348,378,-30,15,660,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 07:00:00,128,54,74,56,810,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 08:00:00,996,702,294,6,2936,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 09:00:00,8156,7938,218,81,1232,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 10:00:00,2391,2376,15,45,556,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 11:00:00,6496,6264,232,62,694,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 12:00:00,9316,9180,136,37,618,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 13:00:00,7555,7398,157,24,412,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 14:00:00,9043,8856,187,42,674,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 15:00:00,9220,9126,94,53,480,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 16:00:00,9292,9126,166,51,304,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 17:00:00,9344,9216,128,58,568,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 18:00:00,9864,9720,144,47,484,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 19:00:00,9348,9234,114,42,386,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 20:00:00,8996,8856,140,55,394,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 21:00:00,9559,9504,55,63,636,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 22:00:00,9524,9396,128,34,368,2.5
2,FlexPen Aspart 100 3ML CCH,2018-01-31 23:00:00,8520,8532,-12,13,2994,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 00:00:00,8954,8856,98,40,564,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 01:00:00,2010,1800,210,41,764,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 01:00:00,2010,1800,210,41,764,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 02:00:00,8588,8694,-106,57,628,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 03:00:00,8315,8316,-1,47,754,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 04:00:00,8356,8370,-14,47,554,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 05:00:00,8672,8478,194,47,430,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 06:00:00,9863,9720,143,78,548,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 07:00:00,8984,8910,74,27,586,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 08:00:00,8632,8532,100,43,4752,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 09:00:00,9228,9234,-6,43,242,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 10:00:00,7508,7668,-160,76,1658,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 11:00:00,92,54,38,44,388,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 12:00:00,8507,8208,299,39,454,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 13:00:00,8948,8964,-16,98,1540,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 14:00:00,8315,8154,161,35,838,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 15:00:00,9615,9558,57,30,354,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 16:00:00,9064,9018,46,40,3026,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 17:00:00,10300,10314,-14,16,272,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 18:00:00,8876,8802,74,34,330,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 19:00:00,8876,8748,128,34,1698,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 20:00:00,9783,9666,117,43,912,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 21:00:00,10000,10206,-206,36,610,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-01 22:00:00,2099,2052,47,29,488,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 06:00:00,3943,3780,163,16,464,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 07:00:00,5756,5886,-130,33,126,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 08:00:00,1814,1620,194,47,2892,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 09:00:00,9811,9720,91,15,530,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 10:00:00,9644,9558,86,3,1692,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 11:00:00,8644,8802,-158,28,214,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 12:00:00,2474,2268,206,34,602,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 13:00:00,10316,10260,56,52,668,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 14:00:00,9836,9828,8,21,4380,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 15:00:00,8580,8370,210,2,122,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 16:00:00,7316,7236,80,24,228,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 17:00:00,815,918,-103,59,534,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 18:00:00,6088,5994,94,26,156,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 19:00:00,9896,9774,122,49,326,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 20:00:00,9350,9504,-154,45,424,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 21:00:00,9379,9126,253,39,142,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 22:00:00,9010,8910,100,38,522,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-02 23:00:00,9387,9342,45,51,246,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 00:00:00,9608,9612,-4,97,804,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 01:00:00,10532,10422,110,86,544,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 02:00:00,8972,9018,-46,126,830,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 03:00:00,10212,9990,222,23,1214,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 04:00:00,9320,9126,194,27,266,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 05:00:00,10135,9990,145,37,214,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 06:00:00,9659,9558,101,37,278,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 07:00:00,2810,3330,-520,35,310,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 08:00:00,8162,7398,764,47,1208,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 09:00:00,9559,9396,163,51,318,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 10:00:00,7436,7344,92,47,308,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 11:00:00,2606,3078,-472,106,660,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 12:00:00,6350,5724,626,44,188,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 13:00:00,9875,9774,101,46,522,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 14:00:00,9408,9288,120,44,158,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 15:00:00,9812,9936,-124,31,278,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 16:00:00,9500,9288,212,35,188,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 17:00:00,6820,6750,70,31,278,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 18:00:00,9188,9126,62,35,412,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 19:00:00,10076,9936,140,42,906,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 20:00:00,7649,7560,89,33,3780,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 21:00:00,8676,8640,36,14,254,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 22:00:00,10288,10152,136,37,96,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-03 23:00:00,9832,9666,166,23,176,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 00:00:00,9476,9342,134,19,452,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 01:00:00,9931,9828,103,39,348,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 02:00:00,9268,9234,34,19,76,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 03:00:00,9748,9612,136,17,1670,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 04:00:00,9261,9072,189,24,262,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 05:00:00,6094,5940,154,25,502,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 06:00:00,6866,6750,116,32,384,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 07:00:00,3765,3618,147,39,2560,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 08:00:00,10524,10422,102,9,412,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 09:00:00,10192,9990,202,50,282,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 10:00:00,9460,9450,10,20,154,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 11:00:00,10500,10368,132,47,394,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 12:00:00,9872,9936,-64,46,564,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 13:00:00,8884,8694,190,35,452,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 14:00:00,8620,8532,88,30,336,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 15:00:00,5706,6210,-504,18,404,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 16:00:00,5834,5238,596,26,126,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 17:00:00,9055,8964,91,41,228,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 18:00:00,9195,9126,69,12,120,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 19:00:00,7900,7830,70,23,418,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 20:00:00,10028,10044,-16,47,340,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 21:00:00,9906,9720,186,90,410,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 22:00:00,10583,10530,53,30,516,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-04 23:00:00,10076,9990,86,15,172,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 00:00:00,9788,9774,14,19,160,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 01:00:00,9388,9288,100,20,444,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 02:00:00,9916,9882,34,57,230,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 03:00:00,9936,9828,108,23,112,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 04:00:00,9588,9558,30,35,518,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 05:00:00,9920,9828,92,13,2274,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 06:00:00,10172,10098,74,30,3782,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 07:00:00,7580,7506,74,28,3092,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 08:00:00,5791,5724,67,25,220,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 09:00:00,8643,8532,111,15,370,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 10:00:00,8672,8532,140,75,508,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 11:00:00,10359,10260,99,14,390,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 12:00:00,8334,8424,-90,13,1954,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 13:00:00,170,612,-442,9,2126,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 14:00:00,6501,5832,669,16,2232,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 15:00:00,6940,6804,136,32,510,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 16:00:00,9380,9342,38,38,1166,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 17:00:00,9132,8910,222,121,562,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 18:00:00,10252,10152,100,89,1676,2.5
2,FlexPen Aspart 100 3ML CCH,2018-02-05 19:00:00,2550,2430,120,101,938,2.5
2,NovoMix 30 GLY (CCH),2018-02-05 19:00:00,2550,2430,120,101,938,2.5
2,NovoMix 30 GLY (CCH),2018-02-05 20:00:00,10436,10422,14,35,206,2.5
2,NovoMix 30 GLY (CCH),2018-02-05 21:00:00,9435,9342,93,88,666,2.5
2,NovoMix 30 GLY (CCH),2018-02-05 22:00:00,9680,9666,14,56,296,2.5
2,NovoMix 30 GLY (CCH),2018-02-05 23:00:00,10234,10260,-26,54,374,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 00:00:00,9804,9666,138,36,2176,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 01:00:00,8844,8910,-66,62,1136,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 02:00:00,8748,8748,0,82,634,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 03:00:00,5172,4914,258,74,404,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 04:00:00,9984,9882,102,31,676,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 05:00:00,9342,9288,54,42,598,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 06:00:00,9412,9396,16,6,3686,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 07:00:00,10532,10422,110,30,984,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 08:00:00,7028,7020,8,22,872,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 09:00:00,8908,8802,106,23,390,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 10:00:00,9500,9450,50,50,1454,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 11:00:00,7376,7344,32,21,4764,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 12:00:00,9424,9504,-80,16,148,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 13:00:00,8212,7992,220,19,232,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 14:00:00,8144,7938,206,41,698,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 15:00:00,9240,9180,60,31,620,2.5
2,NovoMix 30 GLY (CCH),2018-02-06 16:00:00,10296,10206,90,28,226,3
2,NovoMix 30 GLY (CCH),2018-02-06 17:00:00,9092,9126,-34,66,312,4
2,NovoMix 30 GLY (CCH),2018-02-06 18:00:00,10096,9990,106,21,3388,4
2,NovoMix 30 GLY (CCH),2018-02-06 19:00:00,9616,9504,112,1,4058,4
2,NovoMix 30 GLY (CCH),2018-02-06 20:00:00,10098,10098,0,46,364,4
2,NovoMix 30 GLY (CCH),2018-02-06 21:00:00,10296,10206,90,31,3728,4
2,NovoMix 30 GLY (CCH),2018-02-06 22:00:00,10158,10044,114,12,1296,4
2,NovoMix 30 GLY (CCH),2018-02-06 23:00:00,10100,10044,56,43,1056,4
2,NovoMix 30 GLY (CCH),2018-02-07 00:00:00,9970,9990,-20,38,216,4
2,NovoMix 30 GLY (CCH),2018-02-07 01:00:00,9224,9000,224,39,220,4
2,NovoMix 30 GLY (CCH),2018-02-07 02:00:00,9912,9828,84,72,712,4
2,NovoMix 30 GLY (CCH),2018-02-07 03:00:00,7454,7956,-502,93,540,4
2,Protaphan (CCH),2018-02-07 04:00:00,402,0,402,77,482,4
2,Protaphan (CCH),2018-02-07 05:00:00,5446,5076,370,55,1200,4
2,Protaphan (CCH),2018-02-07 06:00:00,7496,7344,152,55,468,4
2,Protaphan (CCH),2018-02-07 07:00:00,6035,6462,-427,12,6512,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 08:00:00,1630,1026,604,67,312,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 09:00:00,9095,9018,77,84,236,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 10:00:00,9816,9666,150,126,366,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 11:00:00,9158,9126,32,114,378,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 12:00:00,10051,9936,115,119,386,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 13:00:00,9560,9450,110,72,1944,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 14:00:00,9724,9612,112,44,1192,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 15:00:00,6392,6318,74,52,726,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 16:00:00,6000,5994,6,21,2176,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 17:00:00,8531,8316,215,42,1206,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 18:00:00,4844,4806,38,7,5408,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 19:00:00,6896,6750,146,4,1234,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 20:00:00,3387,3456,-69,48,438,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 21:00:00,219,108,111,62,314,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 22:00:00,7959,7776,183,45,640,4
2,FlexPen Aspart 100 3ML CCH,2018-02-07 23:00:00,9935,9882,53,98,534,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 00:00:00,9233,9072,161,59,562,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 01:00:00,8816,8640,176,82,286,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 02:00:00,8150,7992,158,36,2360,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 03:00:00,10264,10206,58,94,656,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 04:00:00,3850,3834,16,80,644,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 05:00:00,8880,8964,-84,89,668,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 06:00:00,8936,8748,188,106,548,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 07:00:00,9011,8964,47,95,1372,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 08:00:00,9256,9288,-32,74,946,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 09:00:00,7654,7668,-14,59,1932,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 10:00:00,7056,6858,198,84,764,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 11:00:00,7448,7344,104,111,956,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 12:00:00,6439,6534,-95,41,2284,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 13:00:00,7956,7884,72,100,480,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 14:00:00,3720,3564,156,103,808,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 15:00:00,9358,9342,16,46,1232,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 16:00:00,8371,8316,55,22,5446,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 17:00:00,7287,7236,51,8,134,4
2,FlexPen Aspart 100 3ML CCH,2018-02-08 18:00:00,2010,2574,-564,51,272,4
2,Detemir Gly (CCH),2018-02-08 19:00:00,2614,2106,508,64,304,4
2,Detemir Gly (CCH),2018-02-08 20:00:00,10056,9882,174,65,4974,4
2,Detemir Gly (CCH),2018-02-08 21:00:00,10152,10098,54,29,906,4
2,Detemir Gly (CCH),2018-02-08 22:00:00,1391,1512,-121,51,342,4
2,Detemir Gly (CCH),2018-02-08 23:00:00,3297,3078,219,61,650,4
2,Detemir Gly (CCH),2018-02-09 00:00:00,9232,9180,52,47,550,4
2,Detemir Gly (CCH),2018-02-09 01:00:00,8605,8532,73,49,182,3.5
2,Detemir Gly (CCH),2018-02-09 02:00:00,9432,9450,-18,63,438,3.5
2,Detemir Gly (CCH),2018-02-09 03:00:00,10556,10476,80,38,266,3.5
2,Detemir Gly (CCH),2018-02-09 04:00:00,9431,9288,143,13,6730,3.5
2,Detemir Gly (CCH),2018-02-09 05:00:00,7112,7128,-16,6,156,3.5
2,Detemir Gly (CCH),2018-02-09 06:00:00,0,54,-54,5,92,3.5
2,Detemir Gly (CCH),2018-02-09 08:00:00,196,162,34,65,450,3.5
2,Detemir Gly (CCH),2018-02-09 10:00:00,1048,1026,22,75,562,3.5
2,Detemir Gly (CCH),2018-02-09 11:00:00,8524,8478,46,53,458,3.5
2,Detemir Gly (CCH),2018-02-09 12:00:00,3668,3672,-4,50,824,3.5
2,Detemir Gly (CCH),2018-02-09 13:00:00,7335,7236,99,46,564,3.5
2,Detemir Gly (CCH),2018-02-09 14:00:00,7256,7182,74,18,5160,3.5
2,Detemir Gly (CCH),2018-02-09 15:00:00,6192,6102,90,12,160,3.5
2,Detemir Gly (CCH),2018-02-09 16:00:00,9464,9558,-94,65,344,3.5
2,Detemir Gly (CCH),2018-02-09 17:00:00,9132,8964,168,66,238,3.5
2,Detemir Gly (CCH),2018-02-09 18:00:00,8576,8640,-64,76,188,3.5
2,Detemir Gly (CCH),2018-02-09 19:00:00,8800,8640,160,92,438,3.5
2,Detemir Gly (CCH),2018-02-09 20:00:00,8599,8586,13,111,486,3.5
2,Detemir Gly (CCH),2018-02-09 21:00:00,9545,9504,41,95,452,3.5
2,Detemir Gly (CCH),2018-02-09 22:00:00,9247,9126,121,114,304,3.5
2,Detemir Gly (CCH),2018-02-09 23:00:00,9564,9558,6,107,504,3.5
2,Detemir Gly (CCH),2018-02-10 00:00:00,8607,8532,75,141,642,3.5
2,Detemir Gly (CCH),2018-02-10 01:00:00,8976,8910,66,63,2538,3.5
2,Detemir Gly (CCH),2018-02-10 02:00:00,8768,8802,-34,63,878,3.5
2,Detemir Gly (CCH),2018-02-10 03:00:00,9368,9234,134,113,418,3.5
2,Detemir Gly (CCH),2018-02-10 04:00:00,8832,8802,30,123,348,3.5
2,Detemir Gly (CCH),2018-02-10 05:00:00,9004,9018,-14,112,360,3.5
2,Detemir Gly (CCH),2018-02-10 06:00:00,196,612,-416,78,424,3.5
2,Aspart (CHH),2018-02-10 07:00:00,4616,4104,512,108,696,3.5
2,Aspart (CHH),2018-02-10 08:00:00,9276,9126,150,109,322,3.5
2,Aspart (CHH),2018-02-10 09:00:00,8496,8424,72,81,1534,3.5
2,Aspart (CHH),2018-02-10 10:00:00,9000,8910,90,88,218,3.5
2,Aspart (CHH),2018-02-10 11:00:00,9940,9828,112,98,816,3.5
